STATE,STATEFIPS,COUNTY,COUNTYFIPS,ID,adjust,GEO,YEAR,TP-TotPop,freshPer,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWFr,PS-WGWSa,PS-WGWTo,PS-WSWFr,PS-WSWSa,PS-WSWTo,PS-WFrTo,PS-WSaTo,PS-Wtotl,DO-SSPop,DO-WGWFr,DO-WSWFr,DO-WFrTo,DO-SSPCp,DO-PSDel,DO-PSPCp,DO-WDelv ,IN-WGWFr,IN-WGWSa,IN-WGWTo,IN-WSWFr,IN-WSWSa,IN-WSWTo,IN-WFrTo,IN-WSaTo,IN-Wtotl,IR-WGWFr,IR-WSWFr,IR-WFrTo,IR-RecWW,IR-CUsFr,IR-IrSpr,IR-IrMic,IR-IrSur,IR-IrTot,IC-WGWFr,IC-WSWFr,IC-WFrTo,IC-RecWW,IC-CUsFr,IC-IrSpr,IC-IrMic,IC-IrSur,IC-IrTot,IG-WGWFr,IG-WSWFr,IG-WFrTo,IG-RecWW,IG-CUsFr,IG-IrSpr,IG-IrMic,IG-IrSur,IG-IrTot,LI-WGWFr,LI-WSWFr,LI-WFrTo,AQ-WGWFr,AQ-WGWSa,AQ-WGWTo,AQ-WSWFr,AQ-WSWSa,AQ-WSWTo,AQ-WFrTo,AQ-WSaTo,AQ-Wtotl,MI-WGWFr,MI-WGWSa,MI-WGWTo,MI-WSWFr,MI-WSWSa,MI-WSWTo,MI-WFrTo,MI-WSaTo,MI-Wtotl,PT-WGWFr,PT-WGWSa,PT-WGWTo,PT-WSWFr,PT-WSWSa,PT-WSWTo,PT-WFrTo,PT-WSaTo,PT-Wtotl,PT-RecWW,PT-PSDel,PT-CUsFr,PT-CUsSa,PT-CUTot,PT-Power,PO-WGWFr,PO-WGWSa,PO-WGWTo,PO-WSWFr,PO-WSWSa,PO-WSWTo,PO-WFrTo,PO-WSaTo,PO-Wtotl,PO-RecWW,PO-PSDel,PO-CUsFr,PO-CUsSa,PO-CUTot,PO-Power,PC-WGWFr,PC-WGWSa,PC-WGWTo,PC-WSWFr,PC-WSWSa,PC-WSWTo,PC-WFrTo,PC-WSaTo,PC-Wtotl,PC-RecWW,PC-PSDel,PC-CUsFr,PC-CUsSa,PC-CUTot,PC-Power,TO-WGWFr,TO-WGWSa,TO-WGWTo,TO-WSWFr,TO-WSWSa,TO-WSWTo,TO-WFrTo,TO-WSaTo,TO-Wtotl,TO-CUsFrPartial,TO-CUsSaPartial,TO-CUTotPartial
WV,54,Webster County,101,54101,,0500000US54101,2015,8.755,0.151913192,0,5.017,5.017,0,0,0,0.49,0,0.49,0.49,0,0.49,3.738,0.3,0,0.3,80,0.45,90,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.37,0.17,0,0.17,0.54,0,0.54,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0.67,0,0.67,0.66,0,0.66,1.33,0,1.33,0,0,0
WV,54,Wetzel County,103,54103,,0500000US54103,2015,15.816,0.199165402,10.835,0.442,11.277,1.71,0,1.71,0.07,0,0.07,1.78,0,1.78,4.539,0.36,0,0.36,79,0.98,87,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.75,0,0.75,1,0,1,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,2.32,0,2.32,0.83,0,0.83,3.15,0,3.15,0,0,0
WV,54,Wirt County,105,54105,,0500000US54105,2015,5.88,0.095238095,0,1.299,1.299,0,0,0,0,0,0,0,0,0,4.581,0.37,0,0.37,81,0.1,77,0.47,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0.03,0.03,0,0.01,0.04,0,0,0,--,0,0,0,0,0,0,0.04,0.04,0,0.03,0.03,0,0.01,0.04,0.01,0.02,0.03,0,0,0,0.12,0,0.12,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0.38,0,0.38,0.18,0,0.18,0.56,0,0.56,0.03,0,0.03
WV,54,Wood County,107,54107,,0500000US54107,2015,86.452,0.638851617,66.172,13.277,79.449,6.64,0,6.64,1.33,0,1.33,7.97,0,7.97,7.003,0.56,0,0.56,80,6.67,84,7.23,13.01,0,13.01,33.35,0,33.35,46.36,0,46.36,0.01,0.26,0.27,0,0.23,0.2,0,0.07,0.27,0,0,0,--,0,0.01,0,0,0.01,0.01,0.26,0.27,0,0.23,0.19,0,0.07,0.26,0.01,0.06,0.07,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,20.23,0.02,20.25,35,0,35,55.23,0.02,55.25,0.23,0,0.23
WV,54,Wyoming County,109,54109,,0500000US54109,2015,22.151,0.158909304,5.751,8.226,13.977,0.75,0,0.75,1.07,0,1.07,1.82,0,1.82,8.174,0.65,0,0.65,80,1.21,87,1.86,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.07,0.05,0,0.03,0.08,0,0,0,--,0,0,0,0,0,0,0.08,0.08,0,0.07,0.05,0,0.03,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.16,0.85,0.28,0,0.28,0.97,0.16,1.13,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,2.09,0.16,2.25,1.43,0,1.43,3.52,0.16,3.68,0.07,0,0.07
WI,55,Adams County,1,55001,,0500000US55001,2015,20.148,3.404804447,7.008,0,7.008,0.81,0,0.81,0,0,0,0.81,0,0.81,13.14,0.47,0,0.47,36,0.43,61,0.9,0.09,0,0.09,0,0,0,0.09,0,0.09,54.06,12.94,67,--,49.49,57.12,0.01,0.94,58.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.12,0.01,0.13,0.1,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.65,0,55.65,12.95,0,12.95,68.6,0,68.6,49.49,0,49.49
WI,55,Ashland County,3,55003,,0500000US55003,2015,15.843,2.140377454,2.787,8.196,10.983,0.31,0,0.31,0.68,0,0.68,0.99,0,0.99,4.86,0.18,0,0.18,37,0.57,52,0.75,0,0,0,0.01,0,0.01,0.01,0,0.01,0.02,0,0.02,--,0.02,0.01,0.01,0,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.13,0.01,0.14,0,0,0,0.59,0,0.59,0.59,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,31.98,0,31.98,31.98,0,31.98,0,0,0.32,0,0.32,177.03,0,0,0,31.98,0,31.98,31.98,0,31.98,0,0,0.32,0,0.32,177.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.64,33.27,0,33.27,33.91,0,33.91,0.34,0,0.34
WI,55,Barron County,5,55005,,0500000US55005,2015,45.563,0.24515506,20.417,0,20.417,4.48,0,4.48,0,0,0,4.48,0,4.48,25.146,1.19,0,1.19,47,1.31,64,2.5,0.98,0,0.98,0.01,0,0.01,0.99,0,0.99,2.74,0.02,2.76,--,2.48,15.25,0.06,0,15.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.41,0.16,1.57,0.01,0,0.01,0.05,0,0.05,0.06,0,0.06,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0,0,0,0.12,0,0.12,0,0,0.08,0,0.08,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0,0,0,0.12,0,0.12,0,0,0.08,0,0.08,2.2,10.93,0,10.93,0.24,0,0.24,11.17,0,11.17,2.56,0,2.56
WI,55,Bayfield County,7,55007,,0500000US55007,2015,14.977,0.646992054,5.028,0,5.028,0.37,0,0.37,0,0,0,0.37,0,0.37,9.949,0.38,0,0.38,38,0.23,46,0.61,0.05,0,0.05,0.01,0,0.01,0.06,0,0.06,0.1,0.02,0.12,--,0.11,0.09,0.07,0,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.13,0.01,0.14,2.25,0,2.25,6.37,0,6.37,8.62,0,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,3.28,6.41,0,6.41,9.69,0,9.69,0.11,0,0.11
WI,55,Brown County,9,55009,,0500000US55009,2015,258.718,0.666594516,18.998,211.424,230.422,1.39,0,1.39,17.8,0,17.8,19.19,0,19.19,28.296,1.35,0,1.35,48,12.27,53,13.62,3.34,0,3.34,58.57,0,58.57,61.91,0,61.91,0.45,0,0.45,--,0.41,0.69,0.15,0,0.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.27,0.25,2.52,0.07,0,0.07,0,0,0,0.07,0,0.07,0,0,0,2.2,0,2.2,2.2,0,2.2,0,0,0,84.77,0,84.77,84.77,0,84.77,0,0,0.85,0,0.85,421.53,0,0,0,84.77,0,84.77,84.77,0,84.77,0,0,0.85,0,0.85,421.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87,0,8.87,163.59,0,163.59,172.46,0,172.46,1.26,0,1.26
WI,55,Buffalo County,11,55011,,0500000US55011,2015,13.192,18.11704063,5.405,0,5.405,0.4,0,0.4,0,0,0,0.4,0,0.4,7.787,0.33,0,0.33,42,0.27,50,0.6,0.02,0,0.02,0,0,0,0.02,0,0.02,1.52,0,1.52,--,1.37,4.54,0.08,0,4.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.14,0.13,1.27,0.01,0,0.01,0,0,0,0.01,0,0.01,0.02,0,0.02,0,0,0,0.02,0,0.02,0.22,0,0.22,235.21,0,235.21,235.43,0,235.43,0,0,2.35,0,2.35,1727.44,0.22,0,0.22,235.21,0,235.21,235.43,0,235.43,0,0,2.35,0,2.35,1727.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,3.66,235.34,0,235.34,239,0,239,3.72,0,3.72
WI,55,Burnett County,13,55013,,0500000US55013,2015,15.159,0.168216901,5.068,0,5.068,0.36,0,0.36,0,0,0,0.36,0,0.36,10.091,0.44,0,0.44,44,0.2,39,0.64,0.07,0,0.07,0.61,0,0.61,0.68,0,0.68,0.21,0.01,0.22,--,0.2,0.27,0.01,0.13,0.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.2,0.02,0.22,0.04,0,0.04,0.59,0,0.59,0.63,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,1.32,1.23,0,1.23,2.55,0,2.55,0.2,0,0.2
WI,55,Calumet County,15,55015,,0500000US55015,2015,49.762,0.329166834,17.267,18.243,35.51,1.69,0,1.69,9.24,0,9.24,10.93,0,10.93,14.252,0.63,0,0.63,44,1.86,52,2.49,0.3,0,0.3,0,0,0,0.3,0,0.3,0.06,0,0.06,--,0.05,0.18,0.09,0,0.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.41,0.16,1.57,0.04,0,0.04,0,0,0,0.04,0,0.04,0,0,0,2.85,0,2.85,2.85,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,4.13,12.25,0,12.25,16.38,0,16.38,0.05,0,0.05
WI,55,Chippewa County,17,55017,,0500000US55017,2015,63.531,0.193291464,34.289,0,34.289,6.96,0,6.96,0,0,0,6.96,0,6.96,29.242,1.3,0,1.3,44,1.51,44,2.81,0.85,0,0.85,0.14,0,0.14,0.99,0,0.99,1.39,0.03,1.42,--,1.28,8.06,0.02,0,8.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.45,0.16,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.95,0,11.95,0.33,0,0.33,12.28,0,12.28,1.28,0,1.28
WI,55,Clark County,19,55019,,0500000US55019,2015,34.445,0.214835245,12.321,0,12.321,1.23,0,1.23,0,0,0,1.23,0,1.23,22.124,0.79,0,0.79,36,0.52,42,1.31,0.32,0,0.32,0.56,0,0.56,0.88,0,0.88,0.34,0.46,0.8,--,0.4,0.53,0.01,0.05,0.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.26,0.36,3.62,0.04,0,0.04,0.04,0,0.04,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98,0,5.98,1.42,0,1.42,7.4,0,7.4,0.4,0,0.4
WI,55,Columbia County,21,55021,,0500000US55021,2015,56.743,0.454329168,35.154,0,35.154,3.56,0,3.56,0,0,0,3.56,0,3.56,21.589,1.04,0,1.04,48,1.78,51,2.82,1.81,0,1.81,0,0,0,1.81,0,1.81,1.82,0.03,1.85,--,1.67,5.6,0.08,0,5.68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.95,0.11,1.06,0.08,0,0.08,0,0,0,0.08,0,0.08,0,0,0,0.54,0,0.54,0.54,0,0.54,0.44,0,0.44,15.4,0,15.4,15.84,0,15.84,0,0,11.09,0,11.09,4859.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.44,15.4,0,15.4,15.84,0,15.84,0,0,11.09,0,11.09,4859.66,9.7,0,9.7,16.08,0,16.08,25.78,0,25.78,12.76,0,12.76
WI,55,Crawford County,23,55023,,0500000US55023,2015,16.391,0.187907998,10.133,0,10.133,1.43,0,1.43,0,0,0,1.43,0,1.43,6.258,0.3,0,0.3,48,0.5,49,0.8,0,0,0,0,0,0,0,0,0,0.16,0,0.16,--,0.14,0.15,0.09,0,0.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.54,0.06,0.6,0.59,0,0.59,0,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,3.02,0.06,0,0.06,3.08,0,3.08,0.14,0,0.14
WI,55,Dane County,25,55025,,0500000US55025,2015,523.643,0.138300331,448.779,0,448.779,43.49,0,43.49,0,0,0,43.49,0,43.49,74.864,4.1,0,4.1,55,26.74,60,30.84,1.94,0,1.94,0.63,0,0.63,2.57,0,2.57,5.08,0.68,5.76,--,5.18,7.95,0.1,0,8.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.63,0.29,2.92,2.19,0,2.19,0,0,0,2.19,0,2.19,0,0,0,0.59,0,0.59,0.59,0,0.59,0.02,0,0.02,10.78,0,10.78,10.8,0,10.8,0,0,0.51,0,0.51,262.61,0.02,0,0.02,10.19,0,10.19,10.21,0,10.21,0,0,0.1,0,0.1,51.59,0,0,0,0.59,0,0.59,0.59,0,0.59,0,0,0.41,0,0.41,211.02,59.45,0,59.45,12.97,0,12.97,72.42,0,72.42,5.69,0,5.69
WI,55,Dodge County,27,55027,,0500000US55027,2015,88.502,0.135025197,62.879,0,62.879,6.3,0,6.3,0,0,0,6.3,0,6.3,25.623,1.04,0,1.04,41,3.83,61,4.87,1.14,0,1.14,0.03,0,0.03,1.17,0,1.17,0.63,0.04,0.67,--,0.6,0.92,0.04,0,0.96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.99,0.22,2.21,0.11,0,0.11,0,0,0,0.11,0,0.11,0,0,0,0.45,0,0.45,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.21,0,11.21,0.74,0,0.74,11.95,0,11.95,0.6,0,0.6
WI,55,Door County,29,55029,,0500000US55029,2015,27.554,0.139362706,10.617,0,10.617,1.36,0,1.36,0,0,0,1.36,0,1.36,16.937,0.95,0,0.95,56,0.6,57,1.55,0.07,0,0.07,0.03,0,0.03,0.1,0,0.1,0.61,0.06,0.67,--,0.6,0.4,0.59,0,0.99,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.47,0.05,0.52,0,0,0,0.1,0,0.1,0.1,0,0.1,0,0,0,0.14,0,0.14,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46,0,3.46,0.38,0,0.38,3.84,0,3.84,0.6,0,0.6
WI,55,Douglas County,31,55031,,0500000US55031,2015,43.601,0.083025619,0.497,27.858,28.355,0.03,0,0.03,0,0,0,0.03,0,0.03,15.246,0.64,0,0.64,42,1.13,40,1.77,0.13,0,0.13,0.24,0,0.24,0.37,0,0.37,0.19,0.72,0.91,--,0.32,0.09,0.04,0.15,0.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.09,0.01,0.1,0,0,0,1.51,0,1.51,1.51,0,1.51,0,0,0,0.06,0,0.06,0.06,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,1.08,2.54,0,2.54,3.62,0,3.62,0.32,0,0.32
WI,55,Dunn County,33,55033,,0500000US55033,2015,44.497,0.338225049,21.433,0,21.433,2.39,0,2.39,0,0,0,2.39,0,2.39,23.064,0.88,0,0.88,38,1.04,49,1.92,0.78,0,0.78,0.37,0,0.37,1.15,0,1.15,8.96,0.04,9,--,8.1,36.52,0.01,0,36.53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.15,0.13,1.28,0.35,0,0.35,0,0,0,0.35,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.51,0,14.51,0.54,0,0.54,15.05,0,15.05,8.1,0,8.1
WI,55,Eau Claire County,35,55035,,0500000US55035,2015,102.105,0.118799275,80.282,0,80.282,7.4,0,7.4,0,0,0,7.4,0,7.4,21.823,1.16,0,1.16,53,4.89,61,6.05,0.28,0,0.28,0.55,0,0.55,0.83,0,0.83,1.91,0.19,2.1,--,1.79,3.18,0.05,0.05,3.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.58,0.06,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.33,0,11.33,0.8,0,0.8,12.13,0,12.13,1.79,0,1.79
WI,55,Florence County,37,55037,,0500000US55037,2015,4.464,0.033602151,1.809,0,1.809,0.08,0,0.08,0,0,0,0.08,0,0.08,2.655,0.05,0,0.05,19,0.04,22,0.09,0,0,0,0,0,0,0,0,0,0.01,0,0.01,--,0.01,0.27,0.01,0,0.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.15,0,0,0,0.15,0,0.15,0.01,0,0.01
WI,55,Fond du Lac County,39,55039,,0500000US55039,2015,101.973,0.158669452,66.405,0,66.405,7.93,0,7.93,0,0,0,7.93,0,7.93,35.568,1.53,0,1.53,43,5.76,87,7.29,1.48,0,1.48,0.3,0,0.3,1.78,0,1.78,1.48,0,1.48,--,1.33,2.22,0.05,0,2.27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.6,0.29,2.89,0.05,0,0.05,0,0,0,0.05,0,0.05,0,0,0,0.52,0,0.52,0.52,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.07,0,15.07,1.11,0,1.11,16.18,0,16.18,1.33,0,1.33
WI,55,Forest County,41,55041,,0500000US55041,2015,9.057,0.071767693,6.065,0,6.065,0.4,0,0.4,0,0,0,0.4,0,0.4,2.992,0.09,0,0.09,30,0.24,40,0.33,0,0,0,0,0,0,0,0,0,0.03,0.07,0.1,--,0.09,0.33,0,0.01,0.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.02,0,0.02,0.04,0,0.04,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.58,0.07,0,0.07,0.65,0,0.65,0.09,0,0.09
WI,55,Grant County,43,55043,,0500000US55043,2015,52.25,2.652631579,34.27,0,34.27,3.39,0,3.39,0,0,0,3.39,0,3.39,17.98,0.75,0,0.75,42,1.59,46,2.34,0.25,0,0.25,0.01,0,0.01,0.26,0,0.26,0.57,0.03,0.6,--,0.54,1.23,0.09,0,1.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3.06,0.34,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.15,130.05,0,130.05,130.2,0,130.2,0,0,1.3,0,1.3,1176.85,0.15,0,0.15,130.05,0,130.05,130.2,0,130.2,0,0,1.3,0,1.3,1176.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,8.17,130.43,0,130.43,138.6,0,138.6,1.84,0,1.84
WI,55,Green County,45,55045,,0500000US55045,2015,37.186,0.201150971,19.709,0,19.709,2.66,0,2.66,0,0,0,2.66,0,2.66,17.477,0.82,0,0.82,47,1.07,54,1.89,1.12,0,1.12,0,0,0,1.12,0,1.12,1.32,0,1.32,--,1.19,3.57,0.02,0,3.59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.4,0.16,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32,0,7.32,0.16,0,0.16,7.48,0,7.48,1.19,0,1.19
WI,55,Green Lake County,47,55047,,0500000US55047,2015,18.856,0.488969028,9.347,0,9.347,0.35,0,0.35,0,0,0,0.35,0,0.35,9.509,0.43,0,0.43,45,0.51,55,0.94,2.21,0,2.21,0.39,0,0.39,2.6,0,2.6,5,0.07,5.07,--,4.56,7.79,0,0,7.79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.41,0.05,0.46,0.29,0,0.29,0.02,0,0.02,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69,0,8.69,0.53,0,0.53,9.22,0,9.22,4.56,0,4.56
WI,55,Iowa County,49,55049,,0500000US55049,2015,23.813,0.373745433,13.469,0,13.469,1.01,0,1.01,0,0,0,1.01,0,1.01,10.344,0.47,0,0.47,45,0.77,57,1.24,0.02,0,0.02,0,0,0,0.02,0,0.02,5.22,0.03,5.25,--,4.73,7.44,0.09,0,7.53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.48,0.16,1.64,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.01,0,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,8.7,0.2,0,0.2,8.9,0,8.9,4.73,0,4.73
WI,55,Iron County,51,55051,,0500000US55051,2015,5.794,0.151881256,3.382,0,3.382,0.21,0,0.21,0,0,0,0.21,0,0.21,2.412,0.09,0,0.09,37,0.25,74,0.34,0,0,0,0.11,0,0.11,0.11,0,0.11,0.02,0.41,0.43,--,0.1,0.04,0,0.16,0.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0.36,0.52,0,0.52,0.88,0,0.88,0.1,0,0.1
WI,55,Jackson County,53,55053,,0500000US55053,2015,20.554,1.032402452,12.124,0,12.124,0.96,0,0.96,0,0,0,0.96,0,0.96,8.43,0.31,0,0.31,37,0.5,41,0.81,1.06,0,1.06,0.26,0,0.26,1.32,0,1.32,2.54,15.11,17.65,--,5.21,4.02,0.07,3.17,7.26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.85,0.09,0.94,0.04,0,0.04,0,0,0,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,5.76,15.46,0,15.46,21.22,0,21.22,5.21,0,5.21
